id,condition_mem,mem_correct,source_correct,audio_mem,z_sdo,z_valence,z_interest,stable_c,SDO,valence,interest,stable_raw
979740,ingroup,1,0,1_32_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,0,0,1_38_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,1_34_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_16_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,1,1,1_02_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_32_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,0,1,2_02_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_22_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,0,0,2_09_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,1,1,1_24_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_12_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_09_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,1_39_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,2_16_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,0,0,2_10_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_14_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,2_22_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_10_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,0,0,2_21_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,0,0,1_36_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_37_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,1,1,2_24_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_15_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,1_37_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,1,1,1_06_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_33_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,2_14_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,1_35_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,2_15_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_38_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,1_40_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,0,1,2_07_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_34_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,1_21_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,0,0,2_35_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,outgroup,1,0,2_11_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_40_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,2_31_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,ingroup,1,0,1_33_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,0,1,2_29_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,1,1,2_06_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
979740,baseline,0,1,1_07_O_s.wav,-1.620251548541585,-1.3769086979471254,-2.387848023182837,0.12,2.3333333333333335,1,1,1
985091,ingroup,1,0,1_38_O_s.wav,-0.9823572380921426,1.11148051521033,1.3431645130403458,0.12,2.6666666666666665,4,5,1
